frame.len,tcp.srcport,tcp.dstport,ip.proto,tcp.len,tcp.window_size,frame.time_delta,label
81,,,17,,,0.001985067,0
1294,,,17,,,0.003817587,0
1294,,,17,,,0.000001184,0
1294,,,17,,,0.000000209,0
1294,,,17,,,0.000000117,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000198303,0
1294,,,17,,,0.000000396,0
1135,,,17,,,0.000000198,0
1286,,,17,,,0.000000142,0
1294,,,17,,,0.000000117,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
75,,,17,,,0.001608174,0
1294,,,17,,,0.000003059,0
1294,,,17,,,0.000000665,0
1294,,,17,,,0.000000205,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000181215,0
1294,,,17,,,0.000001153,0
1289,,,17,,,0.001819412,0
1294,,,17,,,0.000000875,0
1294,,,17,,,0.000000217,0
1294,,,17,,,0.000000163,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000159,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000152,0
1294,,,17,,,0.000080707,0
1294,,,17,,,0.000000119,0
1294,,,17,,,0.000000153,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000149314,0
1294,,,17,,,0.000000682,0
985,,,17,,,0.000000225,0
1294,,,17,,,0.000000117,0
133,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000120446,0
1294,,,17,,,0.000000961,0
1294,,,17,,,0.000000247,0
1294,,,17,,,0.000000162,0
82,,,17,,,0.005210092,0
1294,,,17,,,0.008186831,0
1294,,,17,,,0.000001148,0
1294,,,17,,,0.000000187,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000253633,0
1294,,,17,,,0.000000836,0
1294,,,17,,,0.000000203,0
1294,,,17,,,0.000000146,0
75,,,17,,,0.002027079,0
1294,,,17,,,0.002413036,0
1294,,,17,,,0.000000826,0
1294,,,17,,,0.000000183,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000107823,0
1294,,,17,,,0.00000027,0
1294,,,17,,,0.000000159,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00022618,0
1294,,,17,,,0.00000125,0
1294,,,17,,,0.000000238,0
1294,,,17,,,0.000000118,0
75,,,17,,,0.001698814,0
1294,,,17,,,0.003394412,0
1213,,,17,,,0.0004424,0
76,,,17,,,0.003432221,0
792,,,17,,,0.305355422,0
715,,,17,,,0.010189991,0
76,,,17,,,0.012621498,0
75,,,17,,,0.001165359,0
76,,,17,,,0.008433415,0
76,,,17,,,0.02170629,0
390,,,17,,,0.001285382,0
68,,,17,,,0.000001206,0
81,,,17,,,0.001980114,0
699,,,17,,,0.021808944,0
74,,,17,,,0.00127218,0
76,,,17,,,0.002342253,0
692,,,17,,,0.053105253,0
77,,,17,,,0.000664845,0
74,,,17,,,0.015524969,0
71,,,17,,,0.000947516,0
71,,,17,,,0.039301104,0
811,,,17,,,0.287607467,0
76,,,17,,,0.02728669,0
74,,,17,,,0.002175389,0
832,,,17,,,0.007182923,0
76,,,17,,,0.018317577,0
74,,,17,,,0.001480422,0
600,,,17,,,0.024118075,0
213,,,17,,,0.000001437,0
1288,,,17,,,0.003162009,0
1294,,,17,,,0.00000122,0
1294,,,17,,,0.000000339,0
1294,,,17,,,0.000000159,0
1212,,,17,,,0.000000154,0
162,,,17,,,0.000000191,0
80,,,17,,,0.001171265,0
391,,,17,,,0.007194997,0
68,,,17,,,0.000001143,0
80,,,17,,,0.004525324,0
71,,,17,,,0.001764338,0
1294,,,17,,,0.003484847,0
148,,,17,,,0.00037311,0
1294,,,17,,,0.008549757,0
315,,,17,,,0.000415231,0
71,,,17,,,0.007794205,0
76,,,17,,,0.004814576,0
74,,,17,,,0.001948801,0
1289,,,17,,,0.0032565,0
247,,,17,,,0.000001122,0
1289,,,17,,,0.001658077,0
1294,,,17,,,0.003113466,0
1294,,,17,,,0.000000872,0
1294,,,17,,,0.000000177,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
243,,,17,,,0.00000014,0
82,,,17,,,0.003919752,0
75,,,17,,,0.003870768,0
71,,,17,,,0.016457492,0
71,,,17,,,0.003304495,0
783,,,17,,,0.007249097,0
898,,,17,,,0.013469485,0
1294,,,17,,,0.033125435,0
106,,,17,,,0.000390738,0
1289,,,17,,,0.000453287,0
1294,,,17,,,0.00000072,0
1294,,,17,,,0.000000189,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000151,0
1294,,,17,,,0.000000154,0
1294,,,17,,,0.000000116,0
993,,,17,,,0.000000152,0
82,,,17,,,0.001951135,0
71,,,17,,,0.019580426,0
1289,,,17,,,0.000001209,0
1294,,,17,,,0.000000216,0
1294,,,17,,,0.000000155,0
1294,,,17,,,0.000000143,0
1012,,,17,,,0.000000153,0
82,,,17,,,0.011695457,0
93,52118,443,6,39,65535,0.003723242,0
60,443,52118,6,0,64240,0.001404969,0
396,,,17,,,0.000001386,0
68,,,17,,,0.000000199,0
81,,,17,,,0.015257497,0
93,443,52118,6,39,64240,0.010844576,0
71,,,17,,,0.000001281,0
54,52118,443,6,0,65535,0.000117969,0
71,,,17,,,0.008042417,0
1294,,,17,,,0.351853655,0
240,,,17,,,0.000430463,0
1289,,,17,,,0.016843885,0
1294,,,17,,,0.000000429,0
1294,,,17,,,0.000000082,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000090277,0
1294,,,17,,,0.000000223,0
1294,,,17,,,0.000000089,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000051,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000061,0
414,,,17,,,0.000000061,0
81,,,17,,,0.001382993,0
71,,,17,,,0.033716844,0
1294,,,17,,,0.021535978,0
93,,,17,,,0.000491323,0
1294,,,17,,,0.016555823,0
112,,,17,,,0.000000787,0
83,,,17,,,0.003532318,0
75,,,17,,,0.011644175,0
339,,,17,,,0.000714064,0
351,,,17,,,0.000001044,0
372,,,17,,,0.00488888,0
71,,,17,,,0.000000757,0
75,,,17,,,0.001226044,0
75,,,17,,,0.000453841,0
74,46076,443,6,0,64240,0.000243683,0
74,46078,443,6,0,64240,0.000192216,0
74,46088,443,6,0,64240,0.000585876,0
529,,,17,,,0.005716887,0
469,,,17,,,0.00000134,0
83,,,17,,,0.002646477,0
83,,,17,,,0.000691116,0
531,,,17,,,0.011765709,0
60,443,46076,6,0,64240,0.000402309,0
60,443,46078,6,0,64240,0.000001077,0
443,,,17,,,0.000000291,0
60,443,46088,6,0,64240,0.000000149,0
54,46076,443,6,0,64240,0.000117373,0
54,46078,443,6,0,64240,0.000213095,0
54,46088,443,6,0,64240,0.000146149,0
1954,46088,443,6,1900,64240,0.014519959,0
60,443,46088,6,0,64240,0.002253092,0
60,443,46088,6,0,64240,0.000001384,0
1954,46078,443,6,1900,64240,0.013105441,0
60,443,46078,6,0,64240,0.00224023,0
60,443,46078,6,0,64240,0.000000917,0
1954,46076,443,6,1900,64240,0.015219727,0
60,443,46076,6,0,64240,0.001324462,0
60,443,46076,6,0,64240,0.000001223,0
74,33936,443,6,0,64240,0.000246369,0
60,443,33936,6,0,64240,0.018731821,0
6465,443,46088,6,6411,64240,0.000001191,0
54,33936,443,6,0,64240,0.000118832,0
54,46088,443,6,0,65535,0.000232445,0
6466,443,46078,6,6412,64240,0.009914515,0
54,46078,443,6,0,65535,0.000079617,0
6467,443,46076,6,6413,64240,0.016249614,0
54,46076,443,6,0,65535,0.000087652,0
1954,33936,443,6,1900,64240,0.004806756,0
60,443,33936,6,0,64240,0.00267582,0
60,443,33936,6,0,64240,0.000001208,0
118,46088,443,6,64,65535,0.00227069,0
60,443,46088,6,0,64240,0.000716398,0
670,443,46088,6,616,64240,0.018640747,0
2878,443,33936,6,2824,64240,0.016771094,0
54,33936,443,6,0,65535,0.000084455,0
118,46078,443,6,64,65535,0.011414767,0
118,46076,443,6,64,65535,0.002819761,0
60,443,46078,6,0,64240,0.002218094,0
60,443,46076,6,0,64240,0.000001103,0
3643,443,33936,6,3589,64240,0.005799835,0
54,33936,443,6,0,65535,0.00007917,0
146,46088,443,6,92,65535,0.003905961,0
432,46088,443,6,378,65535,0.000682272,0
60,443,46088,6,0,64240,0.000188735,0
60,443,46088,6,0,64240,0.00126452,0
670,443,46078,6,616,64240,0.000656082,0
54,46078,443,6,0,65535,0.00006632,0
670,443,46076,6,616,64240,0.004249948,0
54,46076,443,6,0,65535,0.000083486,0
85,443,46088,6,31,64240,0.009622893,0
118,33936,443,6,64,65535,0.013323017,0
60,443,33936,6,0,64240,0.000939831,0
85,46088,443,6,31,65535,0.000090403,0
60,443,46088,6,0,64240,0.001482625,0
146,46078,443,6,92,65535,0.006729895,0
60,443,46078,6,0,64240,0.003115841,0
163,46076,443,6,109,65535,0.001392126,0
146,33936,443,6,92,65535,0.001469986,0
60,443,46076,6,0,64240,0.000058589,0
315,33936,443,6,261,65535,0.000394312,0
60,443,33936,6,0,64240,0.000434945,0
60,443,33936,6,0,64240,0.000590714,0
85,46078,443,6,31,65535,0.001233447,0
60,443,46078,6,0,64240,0.002946216,0
670,443,33936,6,616,64240,0.000000941,0
85,443,46078,6,31,64240,0.000000326,0
85,443,46076,6,31,64240,0.003799575,0
85,443,33936,6,31,64240,0.005819342,0
85,33936,443,6,31,65535,0.010319062,0
78,46076,443,6,24,65535,0.003158086,0
60,443,33936,6,0,64240,0.000092212,0
54,46076,443,6,0,65535,0.00036612,0
60,443,46076,6,0,64240,0.000491355,0
60,443,46076,6,0,64239,0.002757991,0
423,443,46088,6,369,64240,0.004904979,0
93,46088,443,6,39,65535,0.002113848,0
60,443,46088,6,0,64240,0.001663404,0
60,443,46076,6,0,64239,0.000001943,0
54,46076,443,6,0,13304,0.000113899,0
54,46078,443,6,0,65535,0.013681565,0
834,46078,443,6,780,65535,0.003233607,0
60,443,46078,6,0,64240,0.002852131,0
394,46078,443,6,340,65535,0.002095219,0
60,443,46078,6,0,64240,0.002471957,0
1294,,,17,,,0.011242574,0
1294,,,17,,,0.000506026,0
85,,,17,,,0.040604988,0
1294,,,17,,,0.000001404,0
1294,,,17,,,0.000000292,0
1294,,,17,,,0.000000262,0
1294,,,17,,,0.007403368,0
1294,,,17,,,0.002039818,0
1294,,,17,,,0.000001292,0
1294,,,17,,,0.000000179,0
84,,,17,,,0.001358058,0
580,443,46078,6,526,64240,0.005706088,0
54,46078,443,6,0,65535,0.000115447,0
93,46078,443,6,39,65535,0.007065079,0
60,443,46078,6,0,64240,0.002090379,0
1294,,,17,,,0.000001386,0
604,,,17,,,0.000000228,0
85,,,17,,,0.013969791,0
3354,443,33936,6,3300,64240,0.001461188,0
54,33936,443,6,0,65535,0.000089056,0
93,33936,443,6,39,65535,0.004135131,0
60,443,33936,6,0,64240,0.001097754,0
173,,,17,,,0.003615231,0
112,,,17,,,0.000556541,0
93,46078,443,6,39,65535,0.000749063,0
60,443,46078,6,0,64240,0.000893977,0
78,46078,443,6,24,65535,0.0027352,0
54,46078,443,6,0,65535,0.00045636,0
60,443,46078,6,0,64240,0.001248476,0
60,443,46078,6,0,64239,0.001288349,0
660,,,17,,,0.002404696,0
166,,,17,,,0.000001182,0
1294,,,17,,,0.004378142,0
1294,,,17,,,0.000478439,0
73,,,17,,,0.002273671,0
60,443,46078,6,0,64239,0.008456734,0
68,,,17,,,0.000001136,0
54,46078,443,6,0,16224,0.000082311,0
589,33936,443,6,535,65535,0.065334337,0
60,443,33936,6,0,64240,0.003165478,0
6010,443,33936,6,5956,64240,0.012423025,0
54,33936,443,6,0,65535,0.00197627,0
5165,443,33936,6,5111,64240,0.003692621,0
54,33936,443,6,0,65535,0.00011018,0
93,33936,443,6,39,65535,0.010686956,0
60,443,33936,6,0,64240,0.001041611,0
581,33936,443,6,527,65535,0.116748942,0
60,443,33936,6,0,64240,0.000995814,0
1294,,,17,,,0.084997825,0
1294,,,17,,,0.000446486,0
12625,443,33936,6,12571,64240,0.028063192,0
54,33936,443,6,0,65535,0.000565079,0
1466,443,33936,6,1412,64240,0.001085477,0
6905,443,33936,6,6851,64240,0.001333978,0
54,33936,443,6,0,65535,0.000646012,0
5702,443,33936,6,5648,64240,0.00186141,0
54,33936,443,6,0,64432,0.000285203,0
353,443,33936,6,299,64240,0.002846212,0
15586,443,33936,6,15532,64240,0.013377485,0
54,33936,443,6,0,65535,0.000113903,0
9938,443,33936,6,9884,64240,0.000393478,0
2394,443,33936,6,2340,64240,0.00148502,0
54,33936,443,6,0,62780,0.000692857,0
93,33936,443,6,39,65535,0.004801121,0
60,443,33936,6,0,64240,0.001038762,0
90,,,17,,,0.024814439,0
90,,,17,,,0.018833084,0
910,33936,443,6,856,65535,0.095856899,0
60,443,33936,6,0,64240,0.001601752,0
222,33936,443,6,168,65535,0.004161905,0
60,443,33936,6,0,64240,0.001181372,0
10052,443,33936,6,9998,64240,0.007738416,0
4290,443,33936,6,4236,64240,0.000000703,0
54,33936,443,6,0,65535,0.000590914,0
1466,443,33936,6,1412,64240,0.003804861,0
1466,443,33936,6,1412,64240,0.000000799,0
1466,443,33936,6,1412,64240,0.000000144,0
11350,443,33936,6,11296,64240,0.000000153,0
54,33936,443,6,0,65535,0.000113778,0
54,33936,443,6,0,65535,0.001143391,0
5702,443,33936,6,5648,64240,0.004605919,0
54,33936,443,6,0,65535,0.000147234,0
5702,443,33936,6,5648,64240,0.00381091,0
4290,443,33936,6,4236,64240,0.000000605,0
4290,443,33936,6,4236,64240,0.000360597,0
5702,443,33936,6,5648,64240,0.000001179,0
54,33936,443,6,0,65535,0.00054206,0
2878,443,33936,6,2824,64240,0.003039567,0
1038,443,33936,6,984,64240,0.000001453,0
54,33936,443,6,0,65535,0.000069312,0
6125,443,33936,6,6071,64240,0.001743312,0
7114,443,33936,6,7060,64240,0.00241149,0
1466,443,33936,6,1412,64240,0.000000961,0
54,33936,443,6,0,65535,0.001000501,0
232,33936,443,6,178,65535,0.001248494,0
60,443,33936,6,0,64240,0.000624761,0
7114,443,33936,6,7060,64240,0.002924479,0
2878,443,33936,6,2824,64240,0.000000715,0
2878,443,33936,6,2824,64240,0.000000143,0
4290,443,33936,6,4236,64240,0.000195784,0
2878,443,33936,6,2824,64240,0.000000689,0
2878,443,33936,6,2824,64240,0.000000192,0
669,443,33936,6,615,64240,0.000000173,0
54,33936,443,6,0,65535,0.001183961,0
93,33936,443,6,39,65535,0.008343761,0
60,443,33936,6,0,64240,0.00205775,0
1620,443,33936,6,1566,64240,0.003949584,0
1466,443,33936,6,1412,64240,0.000000443,0
2878,443,33936,6,2824,64240,0.000000082,0
4290,443,33936,6,4236,64240,0.000000062,0
54,33936,443,6,0,65535,0.000045541,0
54,33936,443,6,0,65535,0.000086676,0
54,33936,443,6,0,65535,0.000053838,0
1466,443,33936,6,1412,64240,0.000129077,0
1466,443,33936,6,1412,64240,0.000000469,0
2878,443,33936,6,2824,64240,0.000000222,0
4290,443,33936,6,4236,64240,0.000000126,0
2878,443,33936,6,2824,64240,0.000000143,0
54,33936,443,6,0,65535,0.000057188,0
54,33936,443,6,0,65535,0.000143621,0
54,33936,443,6,0,65535,0.000135073,0
54,33936,443,6,0,65535,0.00013461,0
7114,443,33936,6,7060,64240,0.000134219,0
8526,443,33936,6,8472,64240,0.00000047,0
54,33936,443,6,0,65535,0.000046163,0
54,33936,443,6,0,65535,0.0001425,0
1466,443,33936,6,1412,64240,0.000213743,0
1466,443,33936,6,1412,64240,0.000001008,0
54,33936,443,6,0,65535,0.000049996,0
2878,443,33936,6,2824,64240,0.002990435,0
1466,443,33936,6,1412,64240,0.000000823,0
9938,443,33936,6,9884,64240,0.000000188,0
54,33936,443,6,0,65535,0.000080244,0
4290,443,33936,6,4236,64240,0.000362089,0
1466,443,33936,6,1412,64240,0.000000647,0
4290,443,33936,6,4236,64240,0.000000194,0
1466,443,33936,6,1412,64240,0.000000145,0
2878,443,33936,6,2824,64240,0.000139162,0
1466,443,33936,6,1412,64240,0.000001178,0
5702,443,33936,6,5648,64240,0.000343403,0
2878,443,33936,6,2824,64240,0.000000452,0
2878,443,33936,6,2824,64240,0.000000216,0
1466,443,33936,6,1412,64240,0.000135966,0
54,33936,443,6,0,65535,0.000592288,0
1466,443,33936,6,1412,64240,0.003170489,0
11350,443,33936,6,11296,64240,0.001435466,0
54,33936,443,6,0,65535,0.000075975,0
4290,443,33936,6,4236,64240,0.000271022,0
2878,443,33936,6,2824,64240,0.000000594,0
5702,443,33936,6,5648,64240,0.000000175,0
2878,443,33936,6,2824,64240,0.000138311,0
1466,443,33936,6,1412,64240,0.003681834,0
2878,443,33936,6,2824,64240,0.000001349,0
2878,443,33936,6,2824,64240,0.000000228,0
1466,443,33936,6,1412,64240,0.000000116,0
54,33936,443,6,0,65535,0.002143806,0
1466,443,33936,6,1412,64240,0.001182786,0
2878,443,33936,6,2824,64240,0.000000941,0
2878,443,33936,6,2824,64240,0.000521676,0
2878,443,33936,6,2824,64240,0.000000564,0
2878,443,33936,6,2824,64240,0.00000017,0
2878,443,33936,6,2824,64240,0.000000115,0
1466,443,33936,6,1412,64240,0.000496078,0
1466,443,33936,6,1412,64240,0.002308721,0
8526,443,33936,6,8472,64240,0.000355155,0
5702,443,33936,6,5648,64240,0.000000463,0
2878,443,33936,6,2824,64240,0.000184584,0
2878,443,33936,6,2824,64240,0.000000496,0
7114,443,33936,6,7060,64240,0.000000167,0
1466,443,33936,6,1412,64240,0.00348328,0
2878,443,33936,6,2824,64240,0.000000646,0
2878,443,33936,6,2824,64240,0.000000169,0
1466,443,33936,6,1412,64240,0.000000146,0
2878,443,33936,6,2824,64240,0.00000014,0
1466,443,33936,6,1412,64240,0.000182704,0
2878,443,33936,6,2824,64240,0.000000963,0
2878,443,33936,6,2824,64240,0.00000038,0
753,443,33936,6,699,64240,0.000000176,0
54,33936,443,6,0,65535,0.000971525,0
31372,443,33936,6,31318,64240,0.001312838,0
177,33936,443,6,123,59860,0.000774432,0
60,443,33936,6,0,64240,0.001012613,0
2985,443,33936,6,2931,64240,0.017333391,0
1466,443,33936,6,1412,64240,0.000001294,0
2878,443,33936,6,2824,64240,0.000410526,0
4290,443,33936,6,4236,64240,0.000000878,0
1466,443,33936,6,1412,64240,0.000000249,0
5702,443,33936,6,5648,64240,0.001883623,0
2878,443,33936,6,2824,64240,0.000000709,0
1466,443,33936,6,1412,64240,0.000000138,0
1466,443,33936,6,1412,64240,0.000000136,0
2878,443,33936,6,2824,64240,0.000074487,0
2878,443,33936,6,2824,64240,0.000000188,0
1466,443,33936,6,1412,64240,0.000000156,0
1466,443,33936,6,1412,64240,0.00000014,0
2878,443,33936,6,2824,64240,0.000000136,0
2304,443,33936,6,2250,64240,0.000125138,0
2878,443,33936,6,2824,64240,0.000000429,0
1466,443,33936,6,1412,64240,0.00000019,0
1466,443,33936,6,1412,64240,0.000000115,0
2878,443,33936,6,2824,64240,0.000000136,0
2878,443,33936,6,2824,64240,0.000130874,0
2878,443,33936,6,2824,64240,0.00000081,0
2878,443,33936,6,2824,64240,0.000373281,0
2878,443,33936,6,2824,64240,0.000000653,0
2489,443,33936,6,2435,64240,0.00000018,0
54,33936,443,6,0,0,0.001811499,0
60,443,33936,6,1,64240,0.000440888,0
54,33936,443,6,0,0,0.001532133,0
54,33936,443,6,0,21900,0.004702476,0
21954,443,33936,6,21900,64240,0.002067302,0
54,33936,443,6,0,0,0.006644504,0
60,443,33936,6,1,64240,0.000421175,0
54,33936,443,6,0,0,0.000183312,0
54,33936,443,6,0,23360,0.001184586,0
23414,443,33936,6,23360,64240,0.002101467,0
54,33936,443,6,0,0,0.005892851,0
60,443,33936,6,1,64240,0.001743435,0
54,33936,443,6,0,0,0.000421506,0
54,33936,443,6,0,26280,0.00852842,0
26334,443,33936,6,26280,64240,0.001169701,0
54,33936,443,6,0,0,0.010645276,0
54,33936,443,6,0,26280,0.000651474,0
60,443,33936,6,1,64240,0.0002967,0
26334,443,33936,6,26280,64240,0.000847956,0
54,33936,443,6,0,0,0.00016469,0
54,33936,443,6,0,24820,0.00020333,0
60,443,33936,6,1,64240,0.001920802,0
24874,443,33936,6,24820,64240,0.000000697,0
54,33936,443,6,0,0,0.00698289,0
60,443,33936,6,1,64240,0.000647849,0
54,33936,443,6,0,26280,0.001026369,0
26334,443,33936,6,26280,64240,0.001604533,0
54,33936,443,6,0,0,0.00012964,0
60,443,33936,6,1,64240,0.001042844,0
54,33936,443,6,0,0,0.000654843,0
54,33936,443,6,0,24820,0.00163071,0
24874,443,33936,6,24820,64240,0.001820268,0
54,33936,443,6,0,0,0.000079576,0
60,443,33936,6,1,64240,0.000641446,0
54,33936,443,6,0,0,0.000050776,0
54,33936,443,6,0,43800,0.004238746,0
43854,443,33936,6,43800,64240,0.001035297,0
54,33936,443,6,0,0,0.000957033,0
60,443,33936,6,1,64240,0.001028389,0
54,33936,443,6,0,0,0.000049396,0
54,33936,443,6,0,29200,0.014050132,0
29254,443,33936,6,29200,64240,0.002388515,0
54,33936,443,6,0,0,0.000101338,0
54,33936,443,6,0,27740,0.00054858,0
60,443,33936,6,1,64240,0.000370158,0
27794,443,33936,6,27740,64240,0.001275604,0
54,33936,443,6,0,0,0.004643637,0
60,443,33936,6,1,64240,0.001567973,0
54,33936,443,6,0,0,0.000058207,0
54,33936,443,6,0,29200,0.000492701,0
29254,443,33936,6,29200,64240,0.000946626,0
54,33936,443,6,0,0,0.000081625,0
54,33936,443,6,0,23360,0.000526692,0
54,33936,443,6,0,48180,0.004459284,0
60,443,33936,6,1,64240,0.000806856,0
23414,443,33936,6,23360,64240,0.000000718,0
24874,443,33936,6,24820,64240,0.000163423,0
54,33936,443,6,0,0,0.000217698,0
60,443,33936,6,1,64240,0.000751418,0
54,33936,443,6,0,0,0.000042163,0
54,33936,443,6,0,27740,0.00033119,0
27794,443,33936,6,27740,64240,0.001163508,0
54,33936,443,6,0,0,0.000098843,0
54,33936,443,6,0,26280,0.000636272,0
60,443,33936,6,1,64240,0.000452378,0
7891,443,33936,6,7837,64240,0.000840801,0
54,33936,443,6,0,18443,0.000066598,0
54,33936,443,6,0,40880,0.000332388,0
54,33936,443,6,0,65535,0.003719192,0
126,53774,443,6,72,65535,0.032806556,0
93,33936,443,6,39,65535,0.00078623,0
60,443,53774,6,0,64240,0.000157445,0
60,443,33936,6,0,64240,0.001662638,0
1294,,,17,,,0.148206228,0
1294,,,17,,,0.000425039,0
6157,443,53774,6,6103,64240,0.994960511,0
6184,443,53774,6,6130,64240,0.000000811,0
54,53774,443,6,0,65535,0.002467919,0
2571,443,53774,6,2517,64240,0.030885062,0
54,53774,443,6,0,65535,0.000241889,0
1294,,,17,,,0.227944994,0
1294,,,17,,,0.000826061,0
54,53892,80,6,0,64024,0.584975825,0
60,80,53892,6,0,64240,0.000985044,0
87,,,17,,,0.717623904,0
370,,,17,,,0.007432231,0
87,,,17,,,0.000969165,0
87,,,17,,,0.00047957,0
361,,,17,,,0.004574504,0
373,,,17,,,0.000001233,0
82,,,17,,,0.009968088,0
82,,,17,,,0.000413942,0
82,,,17,,,0.001467319,0
356,,,17,,,0.003934377,0
368,,,17,,,0.000000601,0
142,,,17,,,0.001643473,0
1294,,,17,,,0.009230682,0
1294,,,17,,,0.00038887,0
244,33936,443,6,190,65535,0.005747372,0
60,443,33936,6,0,64240,0.000555003,0
176,53774,443,6,122,65535,0.000662213,0
60,443,53774,6,0,64240,0.002889312,0
89,53774,443,6,35,65535,0.000911584,0
60,443,53774,6,0,64240,0.00113711,0
74,50388,443,6,0,64240,0.000153915,0
74,50398,443,6,0,64240,0.00269392,0
85,,,17,,,0.000158719,0
1294,,,17,,,0.000001062,0
1294,,,17,,,0.000000211,0
1294,,,17,,,0.000000284,0
12871,443,33936,6,12817,64240,0.009757148,0
54,33936,443,6,0,65535,0.000088227,0
14174,443,33936,6,14120,64240,0.000361198,0
54,33936,443,6,0,65535,0.000065198,0
8526,443,33936,6,8472,64240,0.000271176,0
12762,443,33936,6,12708,64240,0.000000723,0
54,33936,443,6,0,65535,0.000080592,0
16176,443,33936,6,16122,64240,0.002784916,0
1714,443,33936,6,1660,64240,0.000172997,0
5702,443,33936,6,5648,64240,0.00000049,0
4290,443,33936,6,4236,64240,0.000000148,0
1466,443,33936,6,1412,64240,0.000290665,0
5702,443,33936,6,5648,64240,0.000000506,0
5894,443,33936,6,5840,64240,0.00000021,0
700,443,33936,6,646,64240,0.00013436,0
1466,443,33936,6,1412,64240,0.000000213,0
2878,443,33936,6,2824,64240,0.000000165,0
1466,443,33936,6,1412,64240,0.000000137,0
4725,443,33936,6,4671,64240,0.000000138,0
806,443,53774,6,752,64240,0.000122277,0
1294,,,17,,,0.002851336,0
1294,,,17,,,0.000861838,0
1294,,,17,,,0.000001244,0
794,,,17,,,0.000000367,0
60,443,50388,6,0,64240,0.000000152,0
60,443,50398,6,0,64240,0.00000016,0
54,33936,443,6,0,65535,0.000085555,0
54,50388,443,6,0,64240,0.000141585,0
54,50398,443,6,0,64240,0.000124541,0
36471,443,33936,6,36417,64240,0.001378892,0
54,33936,443,6,0,65535,0.002235081,0
93,33936,443,6,39,65535,0.021084925,0
60,443,33936,6,0,64240,0.00103719,0
85,,,17,,,0.007157274,0
133,53774,443,6,79,65535,0.001032284,0
60,443,53774,6,0,64240,0.001148685,0
1961,50388,443,6,1907,64240,0.014267006,0
60,443,50388,6,0,64240,0.000973265,0
60,443,50388,6,0,64240,0.000001169,0
2103,443,53774,6,2049,64240,0.014528395,0
1961,50398,443,6,1907,64240,0.004345659,0
60,443,50398,6,0,64240,0.002717936,0
60,443,50398,6,0,64240,0.000000673,0
54,53774,443,6,0,65535,0.004966985,0
74,36116,443,6,0,64240,0.007512661,0
4183,443,50388,6,4129,64240,0.01330455,0
54,50388,443,6,0,65535,0.00014322,0
60,443,36116,6,0,64240,0.007107684,0
54,36116,443,6,0,64240,0.000097026,0
4183,443,50398,6,4129,64240,0.018467473,0
54,50398,443,6,0,65535,0.00008301,0
86,,,17,,,0.004404207,0
482,42730,80,6,428,63330,0.005213147,0
136,53774,443,6,82,65535,0.00162722,0
60,80,42730,6,0,64240,0.00022679,0
60,443,53774,6,0,64240,0.000595473,0
85,,,17,,,0.006271961,0
118,50388,443,6,64,65535,0.021561065,0
60,443,50388,6,0,64240,0.007327514,0
16025,443,53774,6,15971,64240,0.006710175,0
12180,443,53774,6,12126,64240,0.000204755,0
13580,443,53774,6,13526,64240,0.000056103,0
7254,443,53774,6,7200,64240,0.000132078,0
13014,443,53774,6,12960,64240,0.000000491,0
2510,443,53774,6,2456,64240,0.002683082,0
54,53774,443,6,0,65535,0.000423967,0
64293,443,53774,6,64239,64240,0.003818992,0
